; matrix-scan  -quick -v 2 -m results/leaderboard/train/CHS/GABPA/THC_0866/peak-motifs-nopurge/clustered_motifs/matrix-clusters_aligned_logos/All_concatenated_motifs_trimmed-info_0.1.tf -matrix_format transfac -i data/leaderboard/train/CHS/GABPA/THC_0866.fasta -seq_format fasta -bgfile bg_models/equiprobable_1str.tsv -bg_pseudo 0.01 -pseudo 1 -decimals 1 -2str -return sites -uth rank_pm 1 -n score
; Quick counting mode           
; Input files
;	data/leaderboard/train/CHS/GABPA/THC_0866.fasta
;	bg_models/equiprobable_1str.tsv
; Matrix files
;	results/leaderboard/train/CHS/GABPA/THC_0866/peak-motifs-nopurge/clustered_motifs/matrix-clusters_aligned_logos/All_concatenated_motifs_trimmed-info_0.1.tf
; Sequence format      
; Pseudo counts        
; Background model
;	file
;
;	sensitive
;	0.01
;
;	a	0.25000
;	c	0.25000
;	g	0.25000
;	t	0.25000
; Thresholds	upper
;	NA	1    
; Output columns
;	seq_id
;	ft_type
;	ft_name
;	strand
;	start
;	end
;	sequence
;	weight
#seq_id	ft_name	strand	start	end	weight
hg38_chr7_44999744_45000284_+	cluster_1_node_8_9motifs	R	422	437	12.6
hg38_chr7_45111486_45111970_+	cluster_1_node_8_9motifs	R	280	295	7.1
hg38_chr7_4642110_4642380_+	cluster_1_node_8_9motifs	D	127	142	7.8
hg38_chr7_4775309_4775817_+	cluster_1_node_8_9motifs	R	320	335	8.1
hg38_chr7_47979346_47979710_+	cluster_1_node_8_9motifs	D	15	30	10.1
hg38_chr7_5045560_5046056_+	cluster_1_node_8_9motifs	D	227	242	9.8
hg38_chr7_54759030_54759399_+	cluster_1_node_8_9motifs	R	188	203	5.9
hg38_chr7_5513580_5514095_+	cluster_1_node_8_9motifs	D	221	236	14.1
hg38_chr7_5529493_5530202_+	cluster_1_node_8_9motifs	D	219	234	12.9
hg38_chr7_5558934_5559318_+	cluster_1_node_8_9motifs	R	170	185	5.3
hg38_chr7_5561990_5562339_+	cluster_1_node_8_9motifs	R	127	142	4.7
hg38_chr7_56106117_56106860_+	cluster_1_node_8_9motifs	R	539	554	7.7
hg38_chr7_5781484_5781836_+	cluster_1_node_8_9motifs	D	160	175	6.1
hg38_chr7_5822947_5823340_+	cluster_1_node_8_9motifs	D	253	268	11.7
hg38_chr7_5898510_5898889_+	cluster_1_node_8_9motifs	R	207	222	11.8
hg38_chr7_6008947_6009294_+	cluster_1_node_8_9motifs	R	22	37	5.8
hg38_chr7_6059063_6059366_+	cluster_1_node_8_9motifs	R	102	117	9.9
hg38_chr7_6081317_6081676_+	cluster_1_node_8_9motifs	R	180	195	9.1
hg38_chr7_6104538_6104831_+	cluster_1_node_8_9motifs	R	102	117	5.4
hg38_chr7_6374286_6374711_+	cluster_1_node_8_9motifs	R	212	227	8.7
hg38_chr7_64794255_64794579_+	cluster_1_node_8_9motifs	R	133	148	5.4
hg38_chr7_65373624_65373939_+	cluster_1_node_8_9motifs	R	27	42	5.5
hg38_chr7_6577205_6577667_+	cluster_1_node_8_9motifs	R	195	210	9.4
hg38_chr7_6590118_6590399_+	cluster_1_node_8_9motifs	R	118	133	10.7
hg38_chr7_6637091_6637489_+	cluster_1_node_8_9motifs	D	224	239	11.1
hg38_chr7_66493399_66493825_+	cluster_1_node_8_9motifs	R	186	201	7.8
hg38_chr7_66592237_66592550_+	cluster_1_node_8_9motifs	D	172	187	10.9
hg38_chr7_66654162_66654627_+	cluster_1_node_8_9motifs	R	297	312	13.5
hg38_chr7_66681749_66682291_+	cluster_1_node_8_9motifs	R	308	323	12.3
hg38_chr7_66740378_66740785_+	cluster_1_node_8_9motifs	R	247	262	13.5
hg38_chr7_66995640_66995936_+	cluster_1_node_8_9motifs	R	120	135	2.5
hg38_chr7_66996524_66996940_+	cluster_1_node_8_9motifs	R	123	138	8.3
hg38_chr7_6706793_6707212_+	cluster_1_node_8_9motifs	R	135	150	9.6
hg38_chr7_67129148_67129494_+	cluster_1_node_8_9motifs	R	137	152	4.9
hg38_chr7_6729471_6729944_+	cluster_1_node_8_9motifs	D	237	252	8.3
hg38_chr7_67302677_67303140_+	cluster_1_node_8_9motifs	R	291	306	3.5
hg38_chr7_6826169_6826482_+	cluster_1_node_8_9motifs	D	98	113	11.8
hg38_chr7_726406_726873_+	cluster_1_node_8_9motifs	R	237	252	12.3
hg38_chr7_72828148_72828574_+	cluster_1_node_8_9motifs	D	246	261	8.3
hg38_chr7_72829043_72829539_+	cluster_1_node_8_9motifs	D	392	407	5.5
hg38_chr7_72879069_72879459_+	cluster_1_node_8_9motifs	D	294	309	9.8
hg38_chr7_73005881_73006174_+	cluster_1_node_8_9motifs	R	151	166	5.4
hg38_chr7_73308693_73309049_+	cluster_1_node_8_9motifs	R	186	201	13.8
hg38_chr7_73557028_73557389_+	cluster_1_node_8_9motifs	R	192	207	7.7
hg38_chr7_73738715_73739035_+	cluster_1_node_8_9motifs	D	137	152	6.5
hg38_chr7_74254235_74254712_+	cluster_1_node_8_9motifs	R	232	247	10.0
hg38_chr7_74606440_74606765_+	cluster_1_node_8_9motifs	R	203	218	11.9
hg38_chr7_75486159_75486606_+	cluster_1_node_8_9motifs	R	121	136	9.9
hg38_chr7_75528011_75528419_+	cluster_1_node_8_9motifs	R	170	185	9.3
hg38_chr7_7566645_7567065_+	cluster_1_node_8_9motifs	R	387	402	10.2
hg38_chr7_75738907_75739355_+	cluster_1_node_8_9motifs	D	196	211	4.7
hg38_chr7_75878748_75879096_+	cluster_1_node_8_9motifs	R	97	112	11.2
hg38_chr7_76047820_76048274_+	cluster_1_node_8_9motifs	R	214	229	10.9
hg38_chr7_76318023_76318386_+	cluster_1_node_8_9motifs	D	221	236	7.1
hg38_chr7_7640416_7640902_+	cluster_1_node_8_9motifs	R	342	357	12.2
hg38_chr7_76549048_76549423_+	cluster_1_node_8_9motifs	D	291	306	9.8
hg38_chr7_77798137_77798855_+	cluster_1_node_8_9motifs	D	250	265	8.6
hg38_chr7_78019752_78020087_+	cluster_1_node_8_9motifs	D	167	182	7.9
hg38_chr7_87152151_87152642_+	cluster_1_node_8_9motifs	R	170	185	12.8
hg38_chr7_90403205_90403565_+	cluster_1_node_8_9motifs	D	261	276	8.8
hg38_chr7_91880563_91880937_+	cluster_1_node_8_9motifs	R	160	175	9.7
hg38_chr7_92245646_92246169_+	cluster_1_node_8_9motifs	D	272	287	8.6
hg38_chr7_92447167_92447649_+	cluster_1_node_8_9motifs	D	226	241	11.5
hg38_chr7_92448445_92448754_+	cluster_1_node_8_9motifs	D	121	136	8.5
hg38_chr7_92528624_92528904_+	cluster_1_node_8_9motifs	R	53	68	5.2
hg38_chr7_97117360_97117891_+	cluster_1_node_8_9motifs	D	271	286	6.3
hg38_chr7_97972096_97972687_+	cluster_1_node_8_9motifs	D	228	243	11.8
hg38_chr7_98251982_98252533_+	cluster_1_node_8_9motifs	D	357	372	11.5
hg38_chr7_99325772_99326101_+	cluster_1_node_8_9motifs	D	98	113	10.3
hg38_chr7_99408369_99409145_+	cluster_1_node_8_9motifs	R	447	462	13.1
hg38_chr7_99499641_99500571_+	cluster_1_node_8_9motifs	D	211	226	9.8
hg38_chr7_99505001_99505397_+	cluster_1_node_8_9motifs	D	260	275	9.5
hg38_chr7_99551883_99552504_+	cluster_1_node_8_9motifs	R	234	249	10.6
hg38_chr7_99558355_99559059_+	cluster_1_node_8_9motifs	R	307	322	11.4
hg38_chr7_99616723_99617213_+	cluster_1_node_8_9motifs	D	227	242	11.2
hg38_chr7_99919317_99919849_+	cluster_1_node_8_9motifs	D	217	232	6.7
hg38_chr9_100098911_100099313_+	cluster_1_node_8_9motifs	D	122	137	13.0
hg38_chr9_100352743_100353258_+	cluster_1_node_8_9motifs	R	305	320	8.1
hg38_chr9_101533541_101534069_+	cluster_1_node_8_9motifs	D	214	229	12.3
hg38_chr9_105244216_105244493_+	cluster_1_node_8_9motifs	R	192	207	6.8
hg38_chr9_108934299_108934601_+	cluster_1_node_8_9motifs	R	103	118	7.7
hg38_chr9_111630913_111631428_+	cluster_1_node_8_9motifs	R	294	309	7.7
hg38_chr9_112717925_112718314_+	cluster_1_node_8_9motifs	D	177	192	9.2
hg38_chr9_112750379_112750747_+	cluster_1_node_8_9motifs	D	213	228	10.2
hg38_chr9_113056657_113056954_+	cluster_1_node_8_9motifs	R	135	150	10.3
hg38_chr9_113275111_113275853_+	cluster_1_node_8_9motifs	D	528	543	9.3
hg38_chr9_113340198_113340533_+	cluster_1_node_8_9motifs	D	181	196	7.2
hg38_chr9_120793101_120793702_+	cluster_1_node_8_9motifs	D	365	380	12.9
hg38_chr9_120928999_120929324_+	cluster_1_node_8_9motifs	D	156	171	7.4
hg38_chr9_121201786_121202148_+	cluster_1_node_8_9motifs	R	173	188	8.1
hg38_chr9_122913088_122913642_+	cluster_1_node_8_9motifs	D	321	336	8.8
hg38_chr9_122931292_122931845_+	cluster_1_node_8_9motifs	R	255	270	9.7
hg38_chr9_124415237_124415703_+	cluster_1_node_8_9motifs	D	241	256	11.2
hg38_chr9_124861823_124862209_+	cluster_1_node_8_9motifs	R	129	144	6.6
hg38_chr9_124868865_124869378_+	cluster_1_node_8_9motifs	R	259	274	12.0
hg38_chr9_124940876_124941347_+	cluster_1_node_8_9motifs	R	222	237	12.8
hg38_chr9_125189654_125189997_+	cluster_1_node_8_9motifs	D	156	171	10.4
hg38_chr9_125200267_125200718_+	cluster_1_node_8_9motifs	D	220	235	8.3
hg38_chr9_125241347_125241811_+	cluster_1_node_8_9motifs	D	323	338	8.5
hg38_chr9_125261441_125261908_+	cluster_1_node_8_9motifs	R	279	294	9.2
hg38_chr9_125707011_125707461_+	cluster_1_node_8_9motifs	R	216	231	8.2
hg38_chr9_126804728_126805196_+	cluster_1_node_8_9motifs	R	243	258	5.7
hg38_chr9_126860425_126860776_+	cluster_1_node_8_9motifs	R	154	169	9.1
hg38_chr9_127424192_127424533_+	cluster_1_node_8_9motifs	R	173	188	12.0
hg38_chr9_127715628_127715922_+	cluster_1_node_8_9motifs	R	142	157	9.5
hg38_chr9_127785812_127786300_+	cluster_1_node_8_9motifs	R	207	222	12.7
hg38_chr9_127802967_127803364_+	cluster_1_node_8_9motifs	R	257	272	8.3
hg38_chr9_127937642_127938112_+	cluster_1_node_8_9motifs	D	210	225	9.5
hg38_chr9_128067144_128067600_+	cluster_1_node_8_9motifs	D	221	236	7.1
hg38_chr9_128067990_128068356_+	cluster_1_node_8_9motifs	D	195	210	8.4
hg38_chr9_128127880_128128288_+	cluster_1_node_8_9motifs	D	243	258	10.7
hg38_chr9_128160018_128160450_+	cluster_1_node_8_9motifs	D	275	290	8.4
hg38_chr9_128218715_128219011_+	cluster_1_node_8_9motifs	D	164	179	11.7
hg38_chr9_128275973_128276331_+	cluster_1_node_8_9motifs	R	152	167	7.3
hg38_chr9_128322208_128322667_+	cluster_1_node_8_9motifs	R	229	244	7.2
hg38_chr9_128371095_128371619_+	cluster_1_node_8_9motifs	R	240	255	9.8
hg38_chr9_128455755_128456536_+	cluster_1_node_8_9motifs	R	228	243	11.0
hg38_chr9_128504551_128504868_+	cluster_1_node_8_9motifs	R	105	120	8.9
hg38_chr9_128723976_128724339_+	cluster_1_node_8_9motifs	R	136	151	6.8
hg38_chr9_128771765_128772233_+	cluster_1_node_8_9motifs	D	170	185	13.5
hg38_chr9_128787059_128787542_+	cluster_1_node_8_9motifs	R	277	292	8.9
hg38_chr9_128829356_128829958_+	cluster_1_node_8_9motifs	D	467	482	9.7
hg38_chr9_128881634_128882691_+	cluster_1_node_8_9motifs	D	475	490	13.2
hg38_chr9_129619915_129620222_+	cluster_1_node_8_9motifs	R	104	119	9.6
hg38_chr9_129625948_129626327_+	cluster_1_node_8_9motifs	R	185	200	12.3
hg38_chr9_129641921_129642430_+	cluster_1_node_8_9motifs	R	235	250	12.8
hg38_chr9_129737787_129738152_+	cluster_1_node_8_9motifs	D	200	215	12.3
hg38_chr9_129802905_129803353_+	cluster_1_node_8_9motifs	R	217	232	12.6
hg38_chr9_129823946_129824471_+	cluster_1_node_8_9motifs	D	203	218	10.2
hg38_chr9_129835093_129835503_+	cluster_1_node_8_9motifs	D	180	195	8.1
hg38_chr9_129884341_129884727_+	cluster_1_node_8_9motifs	R	158	173	10.2
hg38_chr9_130053654_130054102_+	cluster_1_node_8_9motifs	D	204	219	9.6
hg38_chr9_130578910_130579821_+	cluster_1_node_8_9motifs	R	139	154	11.9
hg38_chr9_131125393_131125850_+	cluster_1_node_8_9motifs	R	180	195	8.7
hg38_chr9_131373367_131373860_+	cluster_1_node_8_9motifs	R	228	243	6.3
hg38_chr9_131393624_131394009_+	cluster_1_node_8_9motifs	D	58	73	6.1
hg38_chr9_131531104_131531510_+	cluster_1_node_8_9motifs	D	166	181	10.3
hg38_chr9_132078396_132078793_+	cluster_1_node_8_9motifs	R	131	146	7.7
hg38_chr9_132354785_132355501_+	cluster_1_node_8_9motifs	R	191	206	10.7
hg38_chr9_132406583_132407152_+	cluster_1_node_8_9motifs	R	235	250	10.9
hg38_chr9_132575059_132575347_+	cluster_1_node_8_9motifs	R	112	127	7.1
hg38_chr9_132944581_132944954_+	cluster_1_node_8_9motifs	R	155	170	6.2
hg38_chr9_133030226_133031125_+	cluster_1_node_8_9motifs	R	267	282	9.2
hg38_chr9_133335956_133336506_+	cluster_1_node_8_9motifs	R	323	338	10.2
hg38_chr9_133356297_133356752_+	cluster_1_node_8_9motifs	D	173	188	9.2
hg38_chr9_133375941_133376307_+	cluster_1_node_8_9motifs	R	109	124	9.9
hg38_chr9_133417768_133418477_+	cluster_1_node_8_9motifs	R	211	226	8.2
hg38_chr9_133992770_133993136_+	cluster_1_node_8_9motifs	D	147	162	11.7
hg38_chr9_134025731_134026101_+	cluster_1_node_8_9motifs	D	161	176	10.3
hg38_chr9_134164584_134165180_+	cluster_1_node_8_9motifs	D	398	413	8.2
hg38_chr9_135961202_135961771_+	cluster_1_node_8_9motifs	R	181	196	11.9
hg38_chr9_136118266_136118627_+	cluster_1_node_8_9motifs	D	143	158	12.2
hg38_chr9_136363185_136364061_+	cluster_1_node_8_9motifs	R	594	609	9.9
hg38_chr9_136399849_136400490_+	cluster_1_node_8_9motifs	R	362	377	11.2
hg38_chr9_136410448_136410840_+	cluster_1_node_8_9motifs	R	182	197	12.9
hg38_chr9_136482907_136483188_+	cluster_1_node_8_9motifs	D	125	140	8.7
hg38_chr9_136483650_136484107_+	cluster_1_node_8_9motifs	R	253	268	9.6
hg38_chr9_136667348_136667645_+	cluster_1_node_8_9motifs	D	180	195	5.4
hg38_chr9_136686937_136687266_+	cluster_1_node_8_9motifs	R	184	199	10.5
hg38_chr9_136866205_136866515_+	cluster_1_node_8_9motifs	D	182	197	9.1
hg38_chr9_136886379_136886794_+	cluster_1_node_8_9motifs	D	134	149	6.9
hg38_chr9_137070570_137070910_+	cluster_1_node_8_9motifs	D	171	186	4.9
hg38_chr9_137200628_137201257_+	cluster_1_node_8_9motifs	D	403	418	11.1
hg38_chr9_137205414_137205927_+	cluster_1_node_8_9motifs	D	253	268	12.9
hg38_chr9_137217275_137217544_+	cluster_1_node_8_9motifs	R	125	140	5.4
hg38_chr9_137223383_137223916_+	cluster_1_node_8_9motifs	D	297	312	11.5
hg38_chr9_137240635_137241174_+	cluster_1_node_8_9motifs	R	256	271	7.8
hg38_chr9_137255071_137255687_+	cluster_1_node_8_9motifs	R	241	256	11.2
hg38_chr9_137422508_137423519_+	cluster_1_node_8_9motifs	R	744	759	9.1
hg38_chr9_137578690_137579213_+	cluster_1_node_8_9motifs	D	255	270	6.6
hg38_chr9_137618568_137619021_+	cluster_1_node_8_9motifs	D	250	265	6.1
hg38_chr9_14322369_14322666_+	cluster_1_node_8_9motifs	D	261	276	9.1
hg38_chr9_19049149_19049583_+	cluster_1_node_8_9motifs	R	224	239	12.0
hg38_chr9_19102657_19103163_+	cluster_1_node_8_9motifs	D	342	357	8.6
hg38_chr9_19380041_19380558_+	cluster_1_node_8_9motifs	R	264	279	10.5
hg38_chr9_19408777_19409122_+	cluster_1_node_8_9motifs	D	177	192	7.7
hg38_chr9_21802203_21802750_+	cluster_1_node_8_9motifs	R	397	412	6.5
hg38_chr9_21974859_21975332_+	cluster_1_node_8_9motifs	R	256	271	7.8
hg38_chr9_26892640_26893049_+	cluster_1_node_8_9motifs	D	180	195	12.9
hg38_chr9_26947024_26947681_+	cluster_1_node_8_9motifs	R	138	153	9.4
hg38_chr9_2843841_2844506_+	cluster_1_node_8_9motifs	D	252	267	9.5
hg38_chr9_32552227_32552706_+	cluster_1_node_8_9motifs	R	48	63	8.2
hg38_chr9_33024991_33025398_+	cluster_1_node_8_9motifs	D	219	234	10.9
hg38_chr9_33076509_33076852_+	cluster_1_node_8_9motifs	D	186	201	12.3
hg38_chr9_33264680_33265190_+	cluster_1_node_8_9motifs	R	317	332	10.8
hg38_chr9_33290236_33290683_+	cluster_1_node_8_9motifs	R	258	273	11.0
hg38_chr9_33473765_33474220_+	cluster_1_node_8_9motifs	D	372	387	9.0
hg38_chr9_34328565_34328887_+	cluster_1_node_8_9motifs	R	194	209	7.2
hg38_chr9_34620338_34620844_+	cluster_1_node_8_9motifs	R	224	239	10.0
hg38_chr9_34651911_34652217_+	cluster_1_node_8_9motifs	R	113	128	10.5
hg38_chr9_35096180_35096771_+	cluster_1_node_8_9motifs	R	390	405	12.2
hg38_chr9_35102911_35103415_+	cluster_1_node_8_9motifs	D	285	300	8.0
hg38_chr9_3525880_3526695_+	cluster_1_node_8_9motifs	D	553	568	10.6
hg38_chr9_35604023_35604412_+	cluster_1_node_8_9motifs	R	158	173	8.7
hg38_chr9_35732041_35732633_+	cluster_1_node_8_9motifs	D	135	150	9.8
hg38_chr9_35748969_35749472_+	cluster_1_node_8_9motifs	D	269	284	10.3
hg38_chr9_35757518_35757789_+	cluster_1_node_8_9motifs	R	77	92	8.3
hg38_chr9_35812027_35812537_+	cluster_1_node_8_9motifs	R	231	246	7.2
hg38_chr9_36190596_36191041_+	cluster_1_node_8_9motifs	D	129	144	11.1
hg38_chr9_36572624_36573099_+	cluster_1_node_8_9motifs	D	222	237	10.5
hg38_chr9_37079792_37080159_+	cluster_1_node_8_9motifs	R	109	124	10.1
hg38_chr9_37120309_37120709_+	cluster_1_node_8_9motifs	R	188	203	11.0
hg38_chr9_37465259_37465675_+	cluster_1_node_8_9motifs	R	178	193	10.9
hg38_chr9_37485734_37486026_+	cluster_1_node_8_9motifs	D	212	227	7.5
hg38_chr9_37592436_37592830_+	cluster_1_node_8_9motifs	D	177	192	12.0
hg38_chr9_37784817_37785384_+	cluster_1_node_8_9motifs	D	475	490	8.8
hg38_chr9_37800499_37801046_+	cluster_1_node_8_9motifs	R	284	299	11.8
hg38_chr9_40991890_40992318_+	cluster_1_node_8_9motifs	R	347	362	9.6
hg38_chr9_4662129_4662479_+	cluster_1_node_8_9motifs	R	171	186	8.5
hg38_chr9_4679212_4679814_+	cluster_1_node_8_9motifs	R	325	340	13.6
hg38_chr9_5437783_5438163_+	cluster_1_node_8_9motifs	D	180	195	10.1
hg38_chr9_62802576_62802902_+	cluster_1_node_8_9motifs	D	134	149	6.3
hg38_chr9_6757574_6757875_+	cluster_1_node_8_9motifs	D	145	160	7.5
hg38_chr9_69759857_69760283_+	cluster_1_node_8_9motifs	D	220	235	10.0
hg38_chr9_70258811_70259234_+	cluster_1_node_8_9motifs	R	231	246	8.3
hg38_chr9_71911364_71911809_+	cluster_1_node_8_9motifs	R	130	145	6.2
hg38_chr9_74886895_74887316_+	cluster_1_node_8_9motifs	D	215	230	7.7
hg38_chr9_74952734_74953196_+	cluster_1_node_8_9motifs	R	241	256	12.4
hg38_chr9_83622733_83623167_+	cluster_1_node_8_9motifs	D	193	208	10.5
hg38_chr9_83956541_83956970_+	cluster_1_node_8_9motifs	D	246	261	10.8
hg38_chr9_85940659_85941153_+	cluster_1_node_8_9motifs	D	334	349	9.1
hg38_chr9_86354073_86354732_+	cluster_1_node_8_9motifs	D	375	390	12.4
hg38_chr9_89310646_89311051_+	cluster_1_node_8_9motifs	D	163	178	9.6
hg38_chr9_89318211_89318795_+	cluster_1_node_8_9motifs	D	214	229	9.3
hg38_chr9_92325151_92325561_+	cluster_1_node_8_9motifs	D	191	206	5.7
hg38_chr9_92669961_92670592_+	cluster_1_node_8_9motifs	R	333	348	10.0
hg38_chr9_92765044_92765415_+	cluster_1_node_8_9motifs	R	95	110	7.2
hg38_chr9_93453408_93453799_+	cluster_1_node_8_9motifs	R	317	332	8.8
hg38_chr9_94166396_94167354_+	cluster_1_node_8_9motifs	D	445	460	11.6
hg38_chr9_95426685_95427154_+	cluster_1_node_8_9motifs	D	247	262	8.7
hg38_chr9_95875555_95876263_+	cluster_1_node_8_9motifs	R	374	389	13.6
hg38_chr9_97633174_97633839_+	cluster_1_node_8_9motifs	D	560	575	9.9
hg38_chr9_98255608_98256112_+	cluster_1_node_8_9motifs	D	478	493	6.9
hg38_chr1_100132894_100133369_+	cluster_1	R	245	266	9.1
hg38_chr1_100266095_100266433_+	cluster_1	D	139	160	7.2
hg38_chr1_100894619_100895289_+	cluster_1	D	249	270	10.8
hg38_chr1_100895701_100896286_+	cluster_1	R	378	399	8.7
hg38_chr1_1019551_1019895_+	cluster_1	D	216	237	13.1
hg38_chr1_10472463_10472824_+	cluster_1	R	32	53	5.4
hg38_chr1_107056486_107056758_+	cluster_1	R	96	117	6.5
hg38_chr1_108692020_108692670_+	cluster_1	D	269	290	6.5
hg38_chr1_108746450_108746748_+	cluster_1	R	102	123	5.1
hg38_chr1_109075778_109076363_+	cluster_1	D	237	258	13.9
hg38_chr1_109099987_109100298_+	cluster_1	D	194	215	5.5
hg38_chr1_109213637_109214047_+	cluster_1	D	204	225	13.3
hg38_chr1_109283034_109283488_+	cluster_1	D	46	67	8.2
hg38_chr1_109426368_109426865_+	cluster_1	D	420	441	3.6
hg38_chr1_109532245_109532703_+	cluster_1	R	251	272	7.1
hg38_chr1_109548260_109548831_+	cluster_1	R	293	314	10.9
hg38_chr1_109620830_109621234_+	cluster_1	D	240	261	7.9
hg38_chr1_110339010_110339584_+	cluster_1	D	314	335	7.5
hg38_chr1_110407432_110407788_+	cluster_1	D	19	40	6.1
hg38_chr1_11059988_11060430_+	cluster_1	R	273	294	7.6
hg38_chr1_110963515_110964460_+	cluster_1	D	632	653	7.8
hg38_chr1_111139661_111139965_+	cluster_1	R	4	25	7.2
hg38_chr1_111755350_111755829_+	cluster_1	D	452	473	6.3
hg38_chr1_112395857_112396264_+	cluster_1	R	148	169	10.2
hg38_chr1_112619513_112619970_+	cluster_1	D	142	163	10.9
hg38_chr1_11262413_11263032_+	cluster_1	R	122	143	7.4
hg38_chr1_113759333_113759665_+	cluster_1	R	64	85	6.1
hg38_chr1_113812227_113812652_+	cluster_1	R	86	107	5.2
hg38_chr1_113904883_113905365_+	cluster_1	D	270	291	6.6
hg38_chr1_113929285_113929667_+	cluster_1	D	233	254	8.1
hg38_chr1_114581617_114582055_+	cluster_1	D	409	430	6.6
hg38_chr1_114716498_114716999_+	cluster_1	D	259	280	13.1
hg38_chr1_114780493_114780940_+	cluster_1	D	199	220	6.3
hg38_chr1_11681244_11681647_+	cluster_1	R	175	196	8.8
hg38_chr1_117059285_117059555_+	cluster_1	D	140	161	4.0
hg38_chr1_117367261_117367648_+	cluster_1	R	158	179	8.0
hg38_chr1_117929401_117929970_+	cluster_1	D	265	286	7.6
hg38_chr1_11805438_11806260_+	cluster_1	R	590	611	9.6
hg38_chr1_119648061_119648561_+	cluster_1	D	206	227	7.0
hg38_chr1_120176204_120176870_+	cluster_1	D	230	251	12.3
hg38_chr1_121518987_121519256_+	cluster_1	D	107	128	6.1
hg38_chr1_1231581_1232191_+	cluster_1	R	464	485	8.2
hg38_chr1_1307973_1308360_+	cluster_1	R	140	161	11.6
hg38_chr1_1324475_1324992_+	cluster_1	R	396	417	8.7
hg38_chr1_1374921_1375847_+	cluster_1	D	273	294	12.6
hg38_chr1_1399307_1399737_+	cluster_1	R	228	249	6.7
hg38_chr1_1407053_1407602_+	cluster_1	D	274	295	7.7
hg38_chr1_143720816_143721195_+	cluster_1	R	151	172	6.6
hg38_chr1_144546613_144547001_+	cluster_1	R	250	271	8.2
hg38_chr1_144551722_144552441_+	cluster_1	R	528	549	7.2
hg38_chr1_145280624_145281443_+	cluster_1	D	139	160	7.9
hg38_chr1_145927459_145927795_+	cluster_1	D	218	239	5.9
hg38_chr1_145979309_145979779_+	cluster_1	R	192	213	5.1
hg38_chr1_146037342_146037645_+	cluster_1	R	38	59	4.3
hg38_chr1_146386985_146387362_+	cluster_1	D	118	139	8.2
hg38_chr1_1471564_1471905_+	cluster_1	D	68	89	7.1
hg38_chr1_148152046_148152534_+	cluster_1	D	266	287	7.6
hg38_chr1_148388761_148389160_+	cluster_1	R	187	208	8.4
hg38_chr1_148402291_148402636_+	cluster_1	R	142	163	6.6
hg38_chr1_148522084_148522418_+	cluster_1	D	161	182	7.9
hg38_chr1_149636336_149636607_+	cluster_1	R	133	154	6.6
hg38_chr1_149927513_149928060_+	cluster_1	R	345	366	8.8
hg38_chr1_150010551_150010955_+	cluster_1	D	141	162	6.2
hg38_chr1_150067423_150067988_+	cluster_1	R	332	353	8.0
hg38_chr1_150268904_150269302_+	cluster_1	R	38	59	8.9
hg38_chr1_150293539_150294095_+	cluster_1	R	191	212	6.8
hg38_chr1_150321289_150321767_+	cluster_1	R	205	226	6.5
hg38_chr1_150487092_150487639_+	cluster_1	D	149	170	10.5
hg38_chr1_150579436_150580048_+	cluster_1	R	151	172	8.8
hg38_chr1_150926168_150926686_+	cluster_1	R	155	176	5.7
hg38_chr1_151008215_151008579_+	cluster_1	D	190	211	7.4
hg38_chr1_151059301_151059792_+	cluster_1	R	317	338	7.6
hg38_chr1_151165745_151166252_+	cluster_1	R	289	310	6.2
hg38_chr1_151189987_151190445_+	cluster_1	R	223	244	8.3
hg38_chr1_151254529_151254839_+	cluster_1	R	218	239	5.3
hg38_chr1_151281261_151282588_+	cluster_1	D	252	273	10.5
hg38_chr1_151399267_151399741_+	cluster_1	D	264	285	9.4
hg38_chr1_151909413_151909987_+	cluster_1	D	298	319	11.5
hg38_chr1_152189146_152189455_+	cluster_1	D	156	177	10.9
hg38_chr1_15247242_15247602_+	cluster_1	R	187	208	9.4
hg38_chr1_153727685_153728237_+	cluster_1	D	316	337	11.4
hg38_chr1_153922932_153923297_+	cluster_1	D	297	318	7.5
hg38_chr1_153958516_153959056_+	cluster_1	D	166	187	4.3
hg38_chr1_153963331_153963820_+	cluster_1	R	301	322	8.1
hg38_chr1_153967241_153967847_+	cluster_1	R	256	277	6.5
hg38_chr1_153990519_153990980_+	cluster_1	D	192	213	5.4
hg38_chr1_154182882_154183485_+	cluster_1	D	309	330	7.1
hg38_chr1_154220516_154220972_+	cluster_1	R	210	231	5.0
hg38_chr1_154272314_154272743_+	cluster_1	D	246	267	7.1
hg38_chr1_154325343_154325708_+	cluster_1	D	179	200	13.2
hg38_chr1_154558579_154559157_+	cluster_1	R	153	174	10.4
hg38_chr1_154961548_154962033_+	cluster_1	R	40	61	7.0
hg38_chr1_154973865_154974523_+	cluster_1	D	509	530	10.1
hg38_chr1_154982906_154983535_+	cluster_1	D	245	266	2.6
hg38_chr1_155003954_155004376_+	cluster_1	R	207	228	10.9
hg38_chr1_155135407_155136032_+	cluster_1	D	316	337	8.6
hg38_chr1_155140318_155140786_+	cluster_1	R	196	217	5.8
hg38_chr1_155209083_155209413_+	cluster_1	R	208	229	3.1
hg38_chr1_15524078_15524359_+	cluster_1	D	158	179	8.5
hg38_chr1_155262110_155262510_+	cluster_1	R	168	189	8.6
